airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
4415,6,6.250828451125237,6.040901932243608,0.25224331302352276,0.7959162856536809,0.9979875997454092,0.4742623301601989,0.6875318412496871,1064442.2577482087,171456.43263774816,756836.3963066859,3006514.2010876187,0.05458896343233741,-0.4742623301601989,3006514.2010876187,0.05458896343233741,0.36,0.4145889634323374
6409,5,6.249004291738882,4.949335268881432,0.24568823968112793,0.7947693396507753,1.026036605486813,0.47243587444406526,0.6961391854823595,1060342.93017669,173602.9289133776,754141.7840694695,2998052.1690688417,0.056532655496880475,-0.47243587444406526,2998052.1690688417,0.056532655496880475,0.16,0.21653265549688047
4412,3,7.30884152328733,5.9549417724872535,0.22455987545378853,0.9158573522894001,1.0420517968305278,0.4703542417371447,0.7186876364888155,1055670.8791250945,179226.05316613487,641944.4940679225,3272850.757606064,0.048380099086492837,-0.4703542417371447,3272850.757606064,0.048380099086492837,0.0,0.048380099086492837
24012,4,7.488410974764167,6.323679009152994,0.238154112215309,0.8378590910798024,1.0053479225829494,0.4695568939337649,0.6951302227108404,1053881.2984604158,173351.31415593665,625488.7582734203,3110132.126169306,0.052445512770056935,-0.4695568939337649,3110132.126169306,0.052445512770056935,0.04,0.09244551277005694
4412,6,5.542738512357976,5.3933416989852665,0.2634302667789028,0.7826353250997173,0.9752013660450932,0.4672653366794092,0.676523463283219,1048738.0892648601,168711.16747035185,840930.555197271,2884224.4087094693,0.06840074880374533,-0.4672653366794092,2884224.4087094693,0.06840074880374533,0.36,0.42840074880374535
25012,5,5.618682406520495,5.458028654724083,0.2393345042495456,0.7726296025285648,1.0001110387669587,0.46441939075825384,0.6711364887946396,1042350.600929616,167367.76579335672,824511.6919384402,2985029.628953945,0.09098303392750871,-0.46441939075825384,2985029.628953945,0.09098303392750871,0.16,0.2509830339275087
4412,5,6.5295965043437,6.267163895749348,0.2925633056154596,0.8846479945268017,1.0552131496801112,0.4642323113151038,0.6992896620132732,1041930.7167174804,174388.59356873026,709202.0436990958,2865723.4228359163,0.04697919115105508,-0.4642323113151038,2865723.4228359163,0.04697919115105508,0.16,0.2069791911510551
4415,3,7.636498448182013,5.977168772992339,0.23332136845899384,0.834194571729322,1.0347462776753764,0.4611737616198102,0.6773578188054856,1035066.0569373253,168919.23873747952,602408.7633361968,3037858.650231665,0.03914419204462745,-0.4611737616198102,3037858.650231665,0.03914419204462745,0.0,0.03914419204462745
6409,4,5.794306056891735,5.120104441790437,0.24700045681657873,0.8039592122541508,0.9844363300540515,0.4588370509835082,0.687915463255811,1029821.5047407183,171552.10014971645,789910.7193467022,2932928.3962517544,0.06277567267249425,-0.4588370509835082,2932928.3962517544,0.06277567267249425,0.04,0.10277567267249424
23012,6,7.435946005786157,7.543830145051034,0.2687993177368145,0.7467561339546525,1.0210025271598788,0.4576559233815614,0.6610208099278925,1027170.5623163426,164845.1215925456,613937.0156307495,2842135.4472294413,0.03977583854236093,-0.4576559233815614,2842135.4472294413,0.03977583854236093,0.36,0.39977583854236093
